mensaje_id,codif_macro_1,codif_macro_2,codif_micro_1,codif_micro_2,hoja_1,hoja_2
TW_10296,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),César-2,Marcelo-3
TW_13198,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-3,Gonzalo-5
TW_15507,C. Politics,C. Politics,6e. Referencia positiva (comp. lista),6b. Referencia positiva (partido),Saúl-3,Benjamín-6
TW_19992,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal) | 6a. Referencia positiva (cand. presidencial),César-3,Alondra-5
FB_5233,B. Campaña,A. Programático,3. Movilización de recursos,1a. Programática - Postura,Benjamín-3,Gonzalo-8
TW_20327,C. Politics,C. Politics,6b. Referencia positiva (partido),6b. Referencia positiva (partido),Gabriel-7,Benjamín-3
TW_2746,A. Programático,C. Politics,6a. Referencia positiva (cand. presidencial) | 1b. Programática - Propuesta,6a. Referencia positiva (cand. presidencial) | 1b. Programática - Propuesta,Saúl-6,Andrea-4
FB_4803,A. Programático,A. Programático,1b. Programática - Propuesta,1a. Programática - Postura,Benjamín-7,Extra-3
TW_22923,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Alondra-3,Andrea-2
TW_11664,D. Otros,D. Otros,N/A (imposible de determinar),N/A (imposible de determinar),Andrea-2,Gonzalo-4
TW_25607,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Carolina-2,Alondra-5
TW_10987,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,Extra-3,Gonzalo-7
TW_9415,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura | 6b. Referencia positiva (partido),Matías-6,Alondra-4
TW_16712,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Alondra-3,César-7
TW_9021,B. Campaña,D. Otros,2. Eventos de campaña,9. Utilidad pública,Matías-2,Marcelo-2
FB_1825,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos | 1a. Programática - Postura,Benjamín-6,Gabriel-7
FB_5479,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-6,César-2
TW_11262,C. Politics,C. Politics,6f. Referencia positiva (otros),6f. Referencia positiva (otros),Extra-4,Marcelo-6
TW_4726,C. Politics,D. Otros,6b. Referencia positiva (partido),8. Interacción con usuarios,Gonzalo-4,Andrea-4
FB_4598,B. Campaña,B. Campaña,2. Eventos de campaña,3. Movilización de recursos,Carolina-7,Marcelo-3
TW_8700,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Marcelo-2,Gabriel-5
FB_8546,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Carolina-7,Marcelo-4
FB_1195,B. Campaña,NA,7b. Personal (aptitudes),,Matías-3,Alondra-6
FB_4576,A. Programático,NA,1a. Programática - Postura,,Gonzalo-6,Benjamín-5
TW_24553,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-3,Extra-1
TW_14165,D. Otros,D. Otros,8. Interacción con usuarios | 1a. Programática - Postura,8. Interacción con usuarios,Saúl-8,Gabriel-4
TW_27288,C. Politics,A. Programático,5b. Ataque (global),1a. Programática - Postura,Matías-6,Saúl-5
TW_5885,C. Politics,C. Politics,6f. Referencia positiva (otros) | 1a. Programática - Postura,6f. Referencia positiva (otros) | 1a. Programática - Postura,Gabriel-6,Alondra-2
TW_21607,A. Programático,C. Politics,1a. Programática - Postura,6a. Referencia positiva (cand. presidencial),César-5,Benjamín-7
TW_23885,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Gonzalo-5,Marcelo-7
TW_24656,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-6,Marcelo-8
TW_8873,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura | 2. Eventos de campaña,Matías-4,Gabriel-7
TW_11599,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Gabriel-8,Marcelo-8
FB_8882,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña | 6f. Referencia positiva (otros),Benjamín-8,Alondra-5
TW_17066,C. Politics,C. Politics,6b. Referencia positiva (partido),6e. Referencia positiva (comp. lista) | 8. Interacción con usuarios,Benjamín-6,Saúl-8
TW_7091,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Marcelo-7,Gonzalo-3
TW_9572,C. Politics,D. Otros,4. Endorsements | 5c. Ataque (otros),7b. Personal (aptitudes),Alondra-2,César-6
FB_6054,B. Campaña,D. Otros,3. Movilización de recursos,7b. Personal (aptitudes),Extra-3,Benjamín-2
FB_2701,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Benjamín-8,Gabriel-8
TW_24552,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Andrea-3,Gabriel-5
TW_12006,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Gabriel-6,Gonzalo-5
TW_6614,NA,C. Politics,,6f. Referencia positiva (otros),Alondra-6,Extra-3
TW_23960,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-8,Extra-6
TW_23208,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Extra-2,Marcelo-6
TW_19468,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Extra-4,Gabriel-4
TW_4013,B. Campaña,D. Otros,4. Endorsements,N/A (imposible de determinar),César-4,Extra-2
TW_22204,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,César-2,Saúl-8
TW_15827,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Saúl-8,César-2
FB_4152,B. Campaña,B. Campaña,4. Endorsements,4. Endorsements,Gonzalo-4,César-6
TW_24390,C. Politics,D. Otros,6f. Referencia positiva (otros),7a. Personal (trivial),Benjamín-5,César-2
TW_16095,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Saúl-2,Matías-8
TW_16788,D. Otros,C. Politics,8. Interacción con usuarios,5c. Ataque (otros),Extra-2,Marcelo-3
TW_1290,D. Otros,B. Campaña,9. Utilidad pública,3. Movilización de recursos,Marcelo-7,Saúl-5
TW_21123,A. Programático,D. Otros,1a. Programática - Postura,8. Interacción con usuarios | 1a. Programática - Postura,Gonzalo-2,Saúl-4
TW_18033,C. Politics,C. Politics,5b. Ataque (global),5a. Ataque (personal),Andrea-2,Alondra-4
FB_4844,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,César-7,Andrea-3
TW_11226,C. Politics,B. Campaña,4. Endorsements | 6a. Referencia positiva (cand. presidencial),2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),Saúl-7,Gabriel-6
TW_23194,C. Politics,C. Politics,6f. Referencia positiva (otros),6b. Referencia positiva (partido),Extra-3,Extra-1
TW_14185,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Carolina-5,Gabriel-4
TW_13726,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Benjamín-8,Extra-4
TW_21954,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),César-8,Carolina-2
TW_21297,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-6,Carolina-2
TW_17634,C. Politics,A. Programático,6a. Referencia positiva (cand. presidencial),1a. Programática - Postura,Marcelo-2,César-6
TW_25730,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Marcelo-7,Gabriel-6
FB_9040,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Alondra-3,Matías-6
TW_20111,NA,C. Politics,,5b. Ataque (global),Alondra-6,Matías-2
TW_3792,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-8,Gonzalo-2
TW_15296,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,Matías-8,Benjamín-6
TW_22270,C. Politics,C. Politics,5b. Ataque (global),5c. Ataque (otros),Andrea-2,Marcelo-6
TW_5072,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gabriel-5,Extra-6
FB_6766,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-3,Marcelo-3
TW_10571,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Matías-4,Benjamín-3
TW_2624,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,Benjamín-4,Matías-6
TW_2896,B. Campaña,D. Otros,10. Aparición en medios,10. Aparición en medios | 6b. Referencia positiva (partido),Matías-4,Benjamín-7
TW_17709,C. Politics,A. Programático,1a. Programática - Postura | 5b. Ataque (global),1a. Programática - Postura,Matías-2,Benjamín-2
TW_16204,D. Otros,D. Otros,9. Utilidad pública,8. Interacción con usuarios,Marcelo-2,Extra-5
TW_10189,D. Otros,D. Otros,8. Interacción con usuarios,9. Utilidad pública,Matías-5,César-5
TW_13398,B. Campaña,B. Campaña,2. Eventos de campaña | 6a. Referencia positiva (cand. presidencial),2. Eventos de campaña,Gabriel-8,Carolina-5
TW_4956,C. Politics,C. Politics,6b. Referencia positiva (partido),6b. Referencia positiva (partido),César-5,Marcelo-6
FB_5789,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,Gonzalo-8,Marcelo-7
TW_24520,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Alondra-5,Gonzalo-5
TW_14069,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Matías-2,César-5
FB_9082,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-2,Gabriel-3
TW_1490,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,Gonzalo-6,Alondra-4
FB_7169,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-2,César-6
FB_4169,C. Politics,C. Politics,4. Endorsements,4. Endorsements,Saúl-7,Marcelo-5
FB_9585,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña | 1b. Programática - Propuesta,Carolina-4,Alondra-4
FB_5940,D. Otros,B. Campaña,10. Aparición en medios,2. Eventos de campaña,César-8,Carolina-8
TW_7812,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),5c. Ataque (otros),Extra-2,César-7
TW_20149,C. Politics,C. Politics,5b. Ataque (global),5a. Ataque (personal),Gabriel-6,Benjamín-6
TW_23993,C. Politics,C. Politics,5a. Ataque (personal),5a. Ataque (personal),Extra-6,Gabriel-7
TW_19500,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Alondra-2,Marcelo-4
TW_7066,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-8,Alondra-3
TW_2054,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-8,Benjamín-8
FB_4249,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,César-5,Saúl-7
TW_19652,NA,C. Politics,,6a. Referencia positiva (cand. presidencial),Alondra-6,Gonzalo-8
TW_13802,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Gabriel-5,Gonzalo-6
TW_25388,D. Otros,D. Otros,10. Aparición en medios,10. Aparición en medios,Extra-3,Benjamín-5
TW_2872,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,César-5,Carolina-4
TW_1048,C. Politics,A. Programático,5a. Ataque (personal),1a. Programática - Postura,Benjamín-3,Saúl-6
TW_16404,A. Programático,B. Campaña,1a. Programática - Postura | 7b. Personal (aptitudes),3. Movilización de recursos,Alondra-2,Benjamín-8
TW_12602,B. Campaña,D. Otros,2. Eventos de campaña,8. Interacción con usuarios,Alondra-4,César-7
TW_23600,D. Otros,B. Campaña,8. Interacción con usuarios,8. Interacción con usuarios | 2. Eventos de campaña,César-3,Matías-5
TW_3022,NA,C. Politics,,6f. Referencia positiva (otros),Alondra-6,Marcelo-5
TW_13104,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Matías-2,Marcelo-6
FB_8945,C. Politics,C. Politics,4. Endorsements,4. Endorsements,Saúl-6,Alondra-2
TW_10267,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Gabriel-7,César-2
TW_11462,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Carolina-4,Marcelo-6
TW_22731,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial) | 1b. Programática - Propuesta,6a. Referencia positiva (cand. presidencial),Saúl-6,Matías-6
FB_378,C. Politics,B. Campaña,6b. Referencia positiva (partido),2. Eventos de campaña,Carolina-6,Saúl-5
TW_21023,C. Politics,D. Otros,6a. Referencia positiva (cand. presidencial),6f. Referencia positiva (otros),Marcelo-4,Matías-4
TW_1978,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,Extra-6,Carolina-7
TW_19041,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,Gonzalo-5,Andrea-3
TW_10587,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gonzalo-6,César-6
TW_17112,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Alondra-4,Marcelo-3
TW_18488,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial) | 4. Endorsements,6a. Referencia positiva (cand. presidencial),Matías-4,Benjamín-2
TW_7120,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Benjamín-3,Saúl-6
TW_2212,A. Programático,C. Politics,1a. Programática - Postura,6a. Referencia positiva (cand. presidencial),Carolina-6,César-5
TW_5070,C. Politics,A. Programático,6a. Referencia positiva (cand. presidencial),1a. Programática - Postura,Extra-2,Matías-8
FB_5947,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-6,Gonzalo-6
TW_26929,D. Otros,D. Otros,10. Aparición en medios,10. Aparición en medios,Saúl-6,César-4
TW_25771,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Marcelo-4,Extra-2
TW_1263,C. Politics,C. Politics,5b. Ataque (global),5b. Ataque (global),Carolina-3,Benjamín-7
TW_17412,D. Otros,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,Gabriel-2,Benjamín-5
FB_8613,D. Otros,D. Otros,7a. Personal (trivial),7a. Personal (trivial),Alondra-4,César-3
TW_8560,NA,A. Programático,,1a. Programática - Postura,Alondra-6,Matías-8
TW_14458,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Gonzalo-2,Matías-6
TW_6636,D. Otros,D. Otros,9. Utilidad pública,9. Utilidad pública,Saúl-2,Benjamín-7
TW_24950,D. Otros,D. Otros,9. Utilidad pública | 8. Interacción con usuarios,8. Interacción con usuarios,Matías-8,Extra-3
FB_5824,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Benjamín-2,Extra-1
FB_4245,B. Campaña,B. Campaña,2. Eventos de campaña | 1b. Programática - Propuesta,2. Eventos de campaña,Alondra-2,César-4
TW_11092,B. Campaña,B. Campaña,4. Endorsements,2. Eventos de campaña,Matías-7,Gonzalo-8
TW_26127,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Gonzalo-4,Saúl-7
FB_609,B. Campaña,B. Campaña,2. Eventos de campaña,3. Movilización de recursos,Marcelo-2,Carolina-4
TW_23483,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-5,Marcelo-4
FB_6504,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-2,Benjamín-8
TW_7756,B. Campaña,C. Politics,3. Movilización de recursos,6a. Referencia positiva (cand. presidencial),Marcelo-8,Benjamín-4
FB_8110,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,César-4,Matías-5
TW_19644,C. Politics,B. Campaña,6a. Referencia positiva (cand. presidencial),2. Eventos de campaña,Andrea-2,Alondra-6
FB_8824,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña | 1b. Programática - Propuesta,Benjamín-4,Saúl-2
TW_25901,C. Politics,D. Otros,5c. Ataque (otros),5c. Ataque (otros),Marcelo-2,Matías-4
FB_4847,B. Campaña,B. Campaña,10. Aparición en medios,10. Aparición en medios,Matías-6,Gabriel-7
TW_15875,D. Otros,D. Otros,7a. Personal (trivial),9. Utilidad pública,Gonzalo-6,Carolina-3
TW_8797,B. Campaña,B. Campaña,3. Movilización de recursos,3. Movilización de recursos,Alondra-3,Matías-5
TW_9763,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-5,Alondra-4
FB_5896,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Gabriel-2,Saúl-8
FB_2413,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,César-5,Benjamín-3
TW_20016,B. Campaña,C. Politics,3. Movilización de recursos | 6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Matías-3,Carolina-6
FB_7857,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Extra-5,Benjamín-2
TW_23252,B. Campaña,D. Otros,10. Aparición en medios,10. Aparición en medios,Carolina-8,Gonzalo-7
FB_2268,NA,B. Campaña,,2. Eventos de campaña,Alondra-6,Benjamín-3
FB_4129,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Matías-6,Gabriel-8
TW_18313,C. Politics,D. Otros,4. Endorsements,7a. Personal (trivial),Saúl-6,Alondra-2
TW_3999,C. Politics,B. Campaña,4. Endorsements,2. Eventos de campaña,Marcelo-5,Carolina-5
TW_25114,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura,Benjamín-2,César-4
TW_20345,C. Politics,C. Politics,5b. Ataque (global),5a. Ataque (personal),Gabriel-6,Gonzalo-5
TW_3750,B. Campaña,D. Otros,10. Aparición en medios,10. Aparición en medios,Matías-2,Extra-3
TW_3119,D. Otros,C. Politics,8. Interacción con usuarios,4. Endorsements | 7b. Personal (aptitudes),Marcelo-5,Saúl-3
TW_13029,D. Otros,B. Campaña,10. Aparición en medios,2. Eventos de campaña,Marcelo-4,Matías-7
TW_16810,D. Otros,D. Otros,8. Interacción con usuarios,8. Interacción con usuarios,Extra-6,Gabriel-3
TW_2155,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Extra-2,Gonzalo-4
FB_1134,B. Campaña,B. Campaña,2. Eventos de campaña,2. Eventos de campaña,Benjamín-6,Extra-6
TW_25283,A. Programático,A. Programático,1a. Programática - Postura,1a. Programática - Postura | 1b. Programática - Propuesta,Benjamín-6,Matías-5
TW_20721,B. Campaña,A. Programático,3. Movilización de recursos | 1a. Programática - Postura,1a. Programática - Postura,Saúl-7,Matías-2
TW_16173,D. Otros,D. Otros,9. Utilidad pública,7a. Personal (trivial),Carolina-3,Gonzalo-2
TW_6689,C. Politics,C. Politics,6a. Referencia positiva (cand. presidencial),6a. Referencia positiva (cand. presidencial),Carolina-2,César-7
